1,446.19197599583583
2,-1480.5841934622244
3,-106.28185329665072
4,-581.4854267669366
5,470.1025385126016
6,-513.6166155559339
7,-4528.181667123461
8,-153.13964478088238
9,-43.51490467692993
10,-4578.192408784447
11,-781.3022725914668
12,-115.0033073792021
13,465.42709851567264
14,-681.5201219060965
15,-541.0492647384879
16,-52.64154197274538
17,-556.5744578624397
18,-76.28861085493922
19,-1181.5352790206136
20,-96.70513304196821
21,-9645.444763502273
22,-3228.6165195118137
23,491.4895949283477
24,-892.7068178223897
25,-91.94892315055789
26,-75.88816215291058
27,-571.5063013139553
28,-1157.7448628777279
29,-952.6523543397839
30,-559.5153216496728
31,-36.061449911801006
32,-522.5346670954398
33,-608.9819337957417
34,491.73960995598463
35,-1305.0175764023484
36,-544.9449188226739
37,-571.343178957065
38,-540.2638382639972
39,-3953.9059442636526
40,-810.9011546893479
41,-241.54133184160872
42,-671.3073321459873
43,-136.00223024778677
44,-536.3404587717596
45,-1883.488728878682
46,-599.049802344949
47,-160954.6810455948
48,-2802.0433259470333
49,-123.21277288036369
50,-70.65518153017157
51,460.58498218981015
52,-71.37860174194934
53,-71.33211456323151
54,-189.68658934181934
55,-1539.9904527165352
56,492.0022959378138
57,-843.543333269462
58,-3251.62610745839
59,-695.8392367939261
60,-123.71207381140842
61,-646.1047557913272
62,-74.48036836473072
63,-3202.954171170531
64,-57.13105288104104
65,-727.5885445615199
66,496.45165285827306
67,-19723.908797139644
68,-547.1258626573688
69,-128.38116430164703
70,-8265.813583794516
71,484.45390375301054
72,-16824.759993458272
73,-70.42960583886537
74,494.49222297026535
75,-143.7832915190839
76,-6440.089531026113
77,-159.02806576224728
78,-157.40808700241388
79,-821.049582931426
80,487.3756167555564
81,-503.9647268783567
82,-652.8448233078575
83,-34838.53441799949
84,206.58152828700827
85,-915.3592384218928
86,-557.7943636339124
87,-547.3084301612795
88,-271.0948356517866
89,-193.158306857302
90,-158.49002184266737
91,-4448.678305689928
92,-617.6603353587875
93,-9.841793420692712
94,-110.27414536973022
95,-3085.693445895207
96,-78.71837685523639
97,-279.7818774411479
98,-565.7178489322079
99,-660.7009868470521
100,-185.82454551316224
101,-561.7517946679776
