1,-139.20620700100426
2,-434.60227889493507
3,-271.9969055163834
4,-144.0111521181174
5,-1422.2340401318081
6,-52.46126390637375
7,-74.51250342047001
8,-163.6645815285833
9,-115.15583464367536
10,-139.06231049216322
11,-278.3276952215013
12,-110.28005725379252
13,-210.21443708655033
14,-107.0066852175897
15,-76.44501371255926
16,-72.82803125916611
17,-98.02081465781612
18,-70.69420182688849
19,-99.34980118021505
20,-176.39330366747313
21,-282.94513686682177
22,-89.90099213407763
23,-646.8479004941745
24,-60.32417458980214
25,-77.99045265259583
26,-14.447536570324912
27,-84.59897197156025
28,-2450.5279529611166
29,-241.92410288436668
30,-78.47465477855663
31,-87.67006854948625
32,-188.6432896754206
33,-279.4264978371032
34,-164.3785431373196
35,-191.83953817099706
36,-131.44519757331935
37,-447.9550729485605
38,-46.020213803859654
39,-166.1403281819731
40,-59.74232719762444
41,-148.84794679605398
42,-45.45803309590906
43,-180.65343463843084
44,-94.4979956695854
45,-39.29243873635304
46,-26.31352377392877
47,-349.95606258686627
48,-125.44173235820794
49,-137.73796863293626
50,-54.51560351438871
51,447.27093279770094
52,-62.6360772067571
53,-102.41001116153801
54,-240.87574448464716
55,-99.61563067599134
56,-178.87326681339607
57,-100.54112881961652
58,-788.9754600964073
59,-107.13648234046622
60,-191.6521517862865
61,471.8109583401077
62,-135.5462106853628
63,-98.11953596606944
64,-137.28597282554873
65,-149.38608419094058
66,345.91482609386065
67,-51.48097084824851
68,-86.15901052291096
69,-77.88799848855547
70,-46.40218961755421
71,-87.07141158910423
72,-137.3982351058116
73,-138.1256578677402
74,-246.79475329770042
75,-96.78797942593322
76,-50.41096954605284
77,484.82154526410045
78,-721.5499470385457
79,475.5952044606492
80,-621.7670543344911
81,-86.62803284172423
82,-497.9020187736575
83,-2641.5409449089075
84,-280.6712455500837
85,-155.81719738374173
86,-101.21170759706052
87,-196.98654677538562
88,-107.7891386486843
89,-139.8603052238108
90,-57.808604700667644
91,-73.17512922977807
92,-163.87061059319976
93,-516.9714568666755
94,-110.23991243040253
95,-76.12422105724825
96,-26.650989767991277
97,-295.5618565386609
98,-39.175878577519
99,-136.19138931698006
100,-69.5428078717069
101,-32.377432883476665
102,-246.20415117951103
103,-556.8817724251134
104,-35.18583642041929
105,-154.93130546429848
106,-568.7762491782845
107,-294.9290406386705
108,-1564.0610834006436
109,-459.86991459550336
110,-289.1539971577793
111,-89.43652486739401
112,-103.48626571491779
113,-657.6013098969103
114,-135.42687384484256
115,-31.31561816084171
116,-286.20647214694316
117,-41.265685111700826
118,-85.11729763092659
119,-165.33218846926775
120,404.41950659476765
121,-172.86285726725615
122,-175.44774539235988
123,-130.4901629191638
124,-79.31024424963474
125,-36.01279612820301
126,-174.49574422871504
127,-3875.818080296172
128,-110.9289040183123
129,-142.4671988602778
130,-329.962107902304
131,-81.87289466824728
132,-77.65578491819048
133,-834.0067148566394
134,-88.50959530624837
135,-55.9460156375052
136,-173.540322089193
137,-164.54056470586386
138,-180.123136364614
139,-357.07289012177506
140,-16009.093877832122
141,-181.57276897681146
142,-176.927620367522
143,-180.06789857377066
144,441.04238755351054
145,-251.16384671283487
146,-23.004916860454582
147,-676.3165083159106
148,-86.1504624858946
149,-444.05348872842546
150,-73.5584718949454
151,-67.25657080308224
152,-64.26649639946442
153,-481.59704378950596
154,-551.7028760892824
155,-34.360998022165944
156,-292.58139205141595
157,-307.2837602287749
158,-55.366841141454515
159,-25.10117675671409
160,-60.933881296472215
161,-784.1156830221147
162,-259.162091675611
163,-37.51434084723892
164,359.7955779957036
165,-143.8030655526047
166,-58.052164426305396
167,-103.437708712524
168,-736.6758814893261
169,-165.40380194160096
170,-71.65586297312936
171,-333.11741192403645
172,-46.24289270262258
173,489.9830125824442
174,-377.36135684392156
175,-409.670550062986
176,-580.5284114656004
177,-90.89581902458707
178,-56.75244011701662
179,-235.4628229021858
180,-71.92819235558846
181,-86.62024901319954
182,-76.26513132518322
183,-147.3756120532023
184,486.32361649907835
185,-32.00197855603384
186,-135.2708739613979
187,405.3672399071238
188,-17.53612208990436
189,-42.10888386023815
190,-115.91929263802106
191,-256.2890174468914
192,-1322.8922948061029
193,-71.79310131522827
194,-118.99246674847113
195,-89.82079244737068
196,-30.02288614385601
197,-276.53931461622295
198,-66.46238063038439
199,493.5368863156564
200,-76.41450343193308
201,-177.86040586911892
202,-52.94963214831317
203,-169.65358910494552
204,-539.1137992734216
205,-629.0316413227213
206,-113.41881376742795
207,-86.53453343999686
208,-34.90746626769729
209,-2875.9224912491613
210,-98.97930917854794
211,-113.6717424409658
212,-81.52042329580773
213,-80.63775705866563
214,-60065.181846735635
215,-102.37886539453761
216,-23.630478113965058
217,-144.91409823339475
218,-131.4956918781182
219,-154.76381597525778
220,-569.2559862357357
221,-113.63293512606134
222,-60.49939935351982
223,-172.32754756282347
224,-51.59952358677776
225,-100.26610929458808
226,-987.8729842017318
227,-313.2342694958354
228,-24.98311042548942
229,-57.65698193603919
230,-156.98978637205104
231,-660.7000479120147
232,-239.23265472550497
233,-106.93840314972557
234,-300.17622276164906
235,-81.56980892480361
236,-37.09801463360989
237,-669.5716865266403
238,-91.16213957196359
239,-121.63940961252143
240,-549.4658789309862
241,-503.0500618880056
242,-127.6634609763192
243,-175.05713828518944
244,-81.85127889118755
245,-599.7462074139522
246,-28.911873730565645
247,-303.21369297555344
248,-217.483191308059
249,387.4382748973047
250,-155.95309328911273
251,-3210.4273601950576
252,463.87682551298514
253,-499.259242407457
254,-241.5806997296714
255,-626.930916097383
256,-392.88555775985634
257,-665.129624470081
258,-103.17128902704223
259,-330.9594810656267
260,-65.5728943556262
261,-891.8631875810638
262,-135.08473877943322
263,-27.20306982879814
264,-188.1468591551881
265,-692.075550866411
266,-61.128809830863176
267,-109.78557242497551
268,-38.78044194888491
269,-52.20812787265811
270,-106.59892507378473
271,-1052.3387400695788
272,486.5072625374961
273,-808.6242942142673
274,-114.55614804103094
275,-119.9240720623978
276,-171.49760823064403
277,-61.66447676653548
278,-2491.3318262345733
279,-76.92806311133248
280,-38.22225353139476
281,-115.02014781975204
282,-93.15845941699844
283,-221.5167411232803
284,-199.51294334319581
285,-807.9666686431154
286,-40.503726742623456
287,-529.8559724462476
288,-57.639717475549425
289,-155.17363888556451
290,-173.4643860459136
291,-22552.54767051718
292,-26.98117733787567
293,-74.08955749728337
294,-517.2043405883691
295,-84.11118951357824
296,-258.8194730473593
297,-306.3423644628578
298,-178.41788329699483
299,-66.93143659461414
300,-67.98799850647603
401,-601.1122099065022
402,-547.4529273956916
403,-133.00722706910355
404,-2739.272415497624
405,-84.17286242542446
406,-333.3810560888697
407,-176.99650740629193
408,-92.3335974278217
409,-86.64085502273812
410,-597.7944856466031
411,-140.11672193897638
412,-89.72285038240683
413,-41.69137127850522
414,-4421.821394697637
415,-696.0235632830315
416,-373.5910433561393
417,-749.305639067741
418,-111.52908796938566
419,-250.07633221433926
420,-1109.4292288061977
421,-315.52158286892274
422,-2200.5160526764917
423,-91.78335769948715
424,-138.5426666766474
425,-256.1334848343609
426,-1044.804793519149
427,-322.87378086721463
428,-18.581985109001014
429,-473.4370129395864
430,-92.78613036863221
431,-25297.785742362015
432,-145.58088274322807
433,-25.22454437249152
434,-286.41989666258183
435,-63.85183951653364
436,-51594.40336603834
437,-129.9334324077841
438,-127.04537609632521
439,-80.6027739384938
440,-1841.4851837877372
441,-164.96197385025386
442,-105.18642290767148
443,-1044.9426149459712
444,-765.0546877832327
445,-884.8050766286594
446,-3716.7206327155595
447,-70.75098122241194
448,461.3822378335669
449,-85.00996125274153
450,-113.11648188101357
451,-569.209296568549
452,-868.063943870023
453,-356.7007190242505
454,-190.55935319342908
455,-634.1753616788656
456,-564.8866302148467
457,-96.50653965959366
458,-35.8621064816437
459,-28.544253399028413
460,-18.80437263094933
461,-158.17168576179265
462,-6741.800320577225
463,-55.65382332553914
464,-24.063149632920886
465,-83.52891224693012
466,-530.7788416776962
467,-16461.01728404242
468,-87.9878804564693
469,-35496.82833258881
470,-98.78703991525077
471,-531.9850184560453
472,-7248.620158059239
473,473.0828809113346
474,-48.383895960404004
475,-79.78461983358193
476,-347.21547441900043
477,-141.44972327037155
478,73.89004254560672
479,-2963.9639540940134
480,-299.2965705329354
481,-5733.384115706756
482,-878.9143099487792
483,476.17403756804697
484,-632.2776020347172
485,-3787.7894644729895
486,-185.912540376976
487,-1027.6414487787222
488,-54.04891696441021
489,-1516.6049562845856
490,-533.8883399551476
491,485.8125912079705
492,-23.013782845168926
493,-596.2804888622888
494,-296.92663384469387
495,-87.20242360136949
496,-193.2298565392539
497,-104.55907473376891
498,-33.521351248437604
499,-490.2305707691897
500,-1313.2622218912957
501,-24338.14432125808
502,-107.13746276209787
503,-473.5754395835366
504,-1596.351264766583
505,-284.77112614584274
506,-134.13271951214583
507,-60.506456816655906
508,-882.362855344013
509,-57.40414124020331
510,-84.70963464774592
511,-99.88811938780117
512,-352.15758453903857
513,-2013.1644141866652
514,-543.6542613488922
515,-43380.37902292453
516,-124.1721683224714
517,-92.22417961881337
518,369.0957816469429
519,-527.474730545426
520,482.143816318766
521,-6271.8085005752555
522,-51.59434590807558
523,-9.816523754322187
524,-241.8250243270126
525,-92.81661332458656
526,-4491.127683586342
527,-5865.698548807048
528,-127.61143576430074
529,-6156.568448260902
530,-70.68123672983516
531,-1933.2821867887449
532,-197.39368225873238
533,-113.20082942601327
534,-282.4762715655743
535,-551.9085090499212
536,-27929.057583430567
537,-166.05714330667297
538,-158.77988724382982
539,-39.969407219956466
540,-113.93375779788556
541,-22.421749081369704
542,-140.4564091857852
543,-5925.887810157144
544,-110868.8729145477
545,-1051.3736690348835
546,-484.0256957846161
547,-71.50781804635767
548,-1341.5300933963092
549,-4544.477806656694
550,383.80749259724985
551,-119.34825541548506
552,-71.01779039883824
553,-191.46689851057332
554,350.07499874282234
555,-523.5372211726766
556,-594.691279959897
557,-163.41531718962162
558,-44670.05310894741
559,-257.35670049346413
560,-60.99817692461335
561,-55.20287649863945
562,-519.4626053395207
563,-108.47825547608436
564,-256.25394262125786
565,-124.17123314773148
566,-75.32955120900344
567,-3770.580421507462
568,-27.467913575181118
569,-515.9810450140261
570,-144.69673200857383
571,-200.71184762012172
572,-512.5009075480749
573,-919.3829586377552
574,-56.46456205722318
575,-61.428107514713986
576,-52.402313954236284
577,-285.428303574413
578,-4869.963268267744
579,-595.1871721052045
580,-451.3534495594994
581,-270.7584417976397
582,-151.41174762521914
