1,-511.0847059477959
2,-549.6558024098022
3,-125.76476793014548
4,-139.1719100049618
5,-989.8749372242041
6,-97.38591384477358
7,-3020.047192561624
8,-791.3384736316785
9,-1570.0224408004096
10,-349.2662012468691
11,-565.5892246897679
12,-576.44241698669
13,415.8618118631638
14,-141.33496897321444
15,-9553.623195252932
16,-665.9068055586571
17,-41.65151914183599
18,-51.30996294589438
19,339.9298401845024
20,-85.09062735459412
21,-60.683297760757554
22,-79.83632122040628
23,-31.498516216244745
24,-516.8728165950721
25,-220.90553490749795
26,329.2874123327191
27,-551.5664845553374
28,-2675.50038481508
29,-688.66771247961
30,-237.15790849359547
31,-729.6082926116615
32,-4579.756629539737
33,-73.8883475527576
34,-40.17772376222257
35,-991.4660741638719
36,-2466.25432113442
37,-778.856779581976
38,-564.7325956134907
39,-61.17027097360836
40,361.9329005326725
41,-254.24879957471106
42,-529.7375117207127
43,-53.89157571399726
44,-69.12468417577001
45,439.8367687427844
46,-524.2166294415719
47,-515.9938952858979
48,-31861.352577658927
49,-171.43632277180888
50,-641.742512362873
51,359.8856197525039
52,-580.6320024677561
53,-25.40058136646737
54,-601.0641219147022
55,-796.4494288219271
56,-576.2362933047582
57,-692.1805188531138
58,-890.3918473911722
59,-529.1514174245356
60,-188.41440698147468
61,-36.36419057732497
62,-670.6242296708666
63,-518.7221748460634
64,-539.5804983574774
65,-304.5488361287587
66,-392.87781243527803
67,-217.2486900029193
68,-416.825373220319
69,-264.9136248478493
70,-6856.49330135796
71,-610.0371779388641
72,-55.82571247443331
73,-542.265650493216
74,-97.8821261867285
75,-636.2052994987029
76,-189.349913442401
77,-73.19987243382516
78,-736.778062814339
79,-25.34286270633762
80,-44.69841590115188
81,449.01680532754034
82,459.648141298325
83,-826.0915600903711
84,-195.7527093449866
85,-96.79368022583587
86,435.66958397810447
87,-884.0864573924462
88,-657.562757889924
89,-38.23227583761799
90,-583.1854321105043
91,-558.8565665960928
92,-741.0179371032001
93,-2510.5279928608024
94,-608.5071012211472
95,-255.4787362702213
96,-106.09227504770882
97,-9645.316175987375
98,-672.6553409619402
99,-560.2415270143218
100,-429.6907241356144
101,-155.71604064623835
102,-865.3701182580406
103,-68.23457828916118
104,-2647.6124129805535
105,-553.0069913854938
106,-40.768278898799124
107,494.95377850306306
108,-1028.6416795968157
109,-44.15425158065062
110,-784.4631071041656
111,-641.2306726889458
112,-11259.71912900769
113,-578.8009188845222
114,-1186.8510697767929
115,-508.7330469059498
116,-11328.017110488187
117,-634.5696295158436
118,-911.4957732482493
119,350.9950298232542
120,-513.194129100164
121,-11.351196347030191
122,495.24335985694796
123,419.7982185962286
124,-284.1860108170421
125,-608.2147833998682
126,492.15352774127854
127,-142.04860050858733
128,-517.1106670164851
129,-639.6970328754632
130,-1129.4969295470787
131,-598.5946675574498
132,-941.4732146627077
133,-37.750708448145474
134,-20.877435289804275
135,-40.21221729475058
136,-48.11368681541445
137,-1872.8687537640144
138,-104.09198116576829
139,424.6652551634302
140,-388.6501095811765
141,-6431.333463131201
142,-590.4887301522479
143,-579.3146977429831
144,-727.3557814757623
145,416.62141316495905
146,-53.62889516036397
147,-547.4012448242582
148,-75.88243123102923
149,-520.6619856392754
150,-188.45422049420017
151,-336.74785169815095
152,-547.6783375474273
153,-127.99119239672271
154,-202.19343320623585
155,-796.8838573576608
156,-240.782765235913
157,-574.1951875997385
158,-1085.295917063049
159,-40.10332763807547
160,-20.83942270813365
161,-34.579684961021314
162,-519.3915679308227
163,488.7203006191278
164,472.4932163516698
165,436.64076670503096
166,-1874.4784264724447
167,-523.4495331816515
168,-30.041099690758823
169,-882.0909934116344
170,-23457.863085410816
171,-10.81200128297953
172,-1677.628381813892
173,-538.84130927241
174,-1736.1430606108763
175,-78.3538778361944
176,-5059.160946050044
177,-610.086419999102
178,-32.401325425871185
179,-613.9339557475258
180,-171.34129927637747
181,-1451.191078257717
182,-153077.83214980125
183,-528.3200197193664
184,-1858.6785337972062
185,-77.45348972413777
186,-61.82017161890126
187,-729.1691114183989
188,-1030.1580451235504
189,-895.9678247592433
190,-6082.322473128945
191,-853.8370755363617
192,-556.8530935233694
193,-81.2380882266173
194,349.1107205417583
195,-97.82630747308517
196,-1513.721410122011
197,-41.16156155925795
198,-697.289984054574
199,86.05854506744373
200,-724.9178589279892
201,486.89456701733764
202,-709.6910769750571
203,-671.3449534944874
204,-630.6984655607231
205,488.2729344037725
206,-712.0044648508227
207,-508.8688755613531
208,-40077.388833813886
209,-183.34187666828015
210,443.8619695637048
211,-214.109926069775
212,-532.9972945565335
213,-630.198815499717
214,-503.2417194417793
215,-175.2457751298273
216,-60.88017022773188
217,-598.1237460206802
218,-185.56568680481516
219,-31.478781313612377
220,-15943.29488971513
221,-480.2389120501863
222,-149.66253382194293
223,-1306.5517760255661
224,-244.17551422652153
225,-660.4489891243102
226,-292.6423047745762
227,-2095.4562276599004
228,-608.9654544236367
229,-1338.2949487100568
230,-5431.5360984919425
231,468.0630863301633
232,-807.0426784613962
233,367.7903223472461
234,-171.59732246537317
235,491.5860675638875
236,-4772.974354161907
237,-2158.298928893034
238,-875.2507860571518
239,386.9960794728383
240,492.73320487118554
241,364.7231502669891
242,-1775.8855601440603
243,-1539.4266595852614
244,-7522.784045518571
245,470.9207508121123
246,-181.85372330409655
247,-94.68489666643235
248,-39.806855801713866
249,-7092.158491147477
250,-4156.429799046912
251,463.7203387581673
252,-81.30280260900025
253,-183.77498956780042
254,-449.53325797158726
255,-192.2309571986123
256,-613.4156070080979
257,-599.1196436962873
258,-3038.9798209270907
259,-1645.7351646554323
260,-210.30246495873928
261,-1061.5925315827553
262,-560.4445113139184
263,-1711.7410679166094
264,497.1543732931444
265,497.22644485022414
266,-400.2702870103622
267,338.7045784838282
268,-525.9811416940101
269,-1305.892601415248
270,-288.35375054474736
271,-540.70953630233
272,-2392.0305867852235
273,-143.61748506037634
274,-659.2687289997275
275,-528.4635366236184
276,-302.8432323456702
277,485.55188791930135
278,-552.1476742892069
279,376.95851681977706
280,-519.7208492280622
281,-154.72916626307517
282,-75.97772767739431
283,-556.4069968920854
284,458.3175944929089
285,-185.87196960514754
286,-2846.6536312123476
287,-573.402053936323
288,-765.4769462555623
289,-6852.312351431393
290,-556.4793946764571
291,-1834.9133378608658
292,-668.9165311619507
293,-528.9441279954366
294,-228.23520771889403
295,-42.24504095322647
296,445.9811407787996
297,-297.0524485264554
298,-518.1712763019524
299,-542.7066391370697
300,-747.0613517711349
301,-740.3845370740837
302,-225.59465054218697
303,-528.0949072464912
304,-683.6825875893185
305,-12054.04873782132
306,481.7250389918609
307,-578.817057367877
308,-192.93178008408591
309,-123.5670351961888
310,-871.9624217917797
311,-1296.6070020130276
312,-659.0651429245995
313,-580.6794539240493
314,-546.6342270431255
315,-603.6281650011582
316,-584.8150902789098
317,-921.092187368429
318,-98.17357369130855
319,-597.9223592950117
320,-361.5108823094313
321,-2961.16901741489
322,-713.3395697962146
323,-1322.9127572251132
324,-569.9667418774752
